person_id,name,team_id,team,team_abbreviation,position,rank,avg_speed,speed_runs,sprints,total_distance
336472,Andrej Kramaric,285023_43938,Croatia,CRO,FW,438,5.44,163.0,50.0,10055.36
491255,Daniel Svensson,285023_43970,Sweden,SWE,DF,440,5.41,149.0,63.0,13088.54
356532,Chancel Mbemba,285023_20014,Congo DR,COD,DF,441,5.4,347.0,135.0,36904.51
398588,Alexander Sorloth,285023_43961,Norway,NOR,FW,443,5.38,483.0,187.0,38789.92
464924,Abdukodir Khusanov,285023_44005,Uzbekistan,UZB,DF,445,5.37,218.0,93.0,27912.88
447860,Alex Baena,285023_43969,Spain,ESP,MF,446,5.36,432.0,171.0,37891.45
386013,Davinson Sanchez,285023_43926,Colombia,COL,DF,447,5.36,441.0,145.0,48497.14
430407,Daizen Maeda,285023_43819,Japan,JPN,MF,448,5.36,432.0,239.0,32326.01
486875,Gustavo Velazquez,285023_43928,Paraguay,PAR,DF,449,5.35,197.0,66.0,25381.16
463127,Gabriel Avalos,285023_43928,Paraguay,PAR,FW,450,5.35,185.0,69.0,18764.8
428905,Luis Suarez,285023_43926,Colombia,COL,FW,451,5.34,267.0,155.0,32718.6
419518,Erik Lira,285023_43911,Mexico,MEX,MF,452,5.34,497.0,137.0,43502.52
433161,Edo Kayembe,285023_20014,Congo DR,COD,MF,453,5.34,297.0,86.0,20579.44
522846,Ermin Mahmic,285023_44037,Bosnia and Herzegovina,BIH,MF,454,5.34,155.0,57.0,10657.09
511141,Armando Obispo,285023_1895293,Curaçao,CUW,DF,455,5.34,189.0,65.0,26713.78
424119,Nathanael Mbuku,285023_20014,Congo DR,COD,MF,456,5.33,243.0,74.0,18838.49
424422,Matias Galarza,285023_43928,Paraguay,PAR,MF,457,5.32,560.0,237.0,48496.58
495488,Hamza Abdelkarim,285023_43855,Egypt,EGY,FW,458,5.32,120.0,56.0,9335.75
448362,Charles De Ketelaere,285023_43935,Belgium,BEL,FW,459,5.32,426.0,217.0,40926.71
369744,Gustavo Gomez,285023_43928,Paraguay,PAR,DF,460,5.32,342.0,109.0,49082.71
504199,Mbekezeli Mbokazi,285023_43883,South Africa,RSA,DF,461,5.31,336.0,138.0,35585.09
397786,Virgil Van Dijk,285023_43960,Netherlands,NED,DF,462,5.3,292.0,100.0,38197.13
395113,Ramy Bensebaini,285023_43843,Algeria,ALG,DF,463,5.3,301.0,122.0,35700.14
411680,Noussair Mazraoui,285023_43872,Morocco,MAR,DF,464,5.3,396.0,146.0,48034.34
395516,Cesar Montes,285023_43911,Mexico,MEX,DF,465,5.3,267.0,84.0,31113.19
395984,Themba Zwane,285023_43883,South Africa,RSA,MF,466,5.29,35.0,10.0,2021.04
389867,Kylian Mbappe,285023_43946,France,FRA,FW,467,5.29,396.0,183.0,49700.88
463236,Jayden Adams,285023_43883,South Africa,RSA,MF,468,5.27,181.0,57.0,14495.71
441251,Antonee Robinson,285023_43921,USA,USA,DF,469,5.27,556.0,206.0,43815.48
403596,Jorge Sanchez,285023_43911,Mexico,MEX,DF,470,5.26,485.0,223.0,42619.96
356704,Juan Quintero,285023_43926,Colombia,COL,MF,471,5.25,185.0,45.0,15790.25
466687,Ali Ahmed,285023_43899,Canada,CAN,FW,472,5.24,341.0,172.0,27940.35
433195,Nuno Mendes,285023_43963,Portugal,POR,DF,473,5.23,382.0,160.0,39049.58
482782,Dailon Livramento,285023_43850,Cabo Verde,CPV,FW,474,5.22,237.0,100.0,23067.28
448341,Jeremy Doku,285023_43935,Belgium,BEL,FW,475,5.22,443.0,172.0,35176.6
430385,Kim Jingyu,285023_43822,Korea Republic,KOR,MF,476,5.21,99.0,26.0,7803.84
448290,Willian Pacho,285023_43927,Ecuador,ECU,DF,477,5.2,284.0,119.0,35347.02
386347,Akram Afif,285023_43834,Qatar,QAT,FW,478,5.2,194.0,104.0,23536.07
495046,Mauricio,285023_43928,Paraguay,PAR,MF,479,5.19,321.0,110.0,22291.21
485081,Francisco Conceicao,285023_43963,Portugal,POR,FW,480,5.18,201.0,87.0,17531.95
448815,Iliman Ndiaye,285023_43879,Senegal,SEN,FW,481,5.17,188.0,74.0,14673.13
411726,Lucas Paqueta,285023_43924,Brazil,BRA,MF,482,5.17,335.0,123.0,27561.36
500037,Gilberto Mora,285023_43911,Mexico,MEX,MF,483,5.16,370.0,125.0,25800.25
448015,Cristian Volpato,285023_43976,Australia,AUS,FW,484,5.16,322.0,94.0,20702.13
441261,Israel Reyes,285023_43911,Mexico,MEX,DF,485,5.16,272.0,65.0,24823.63
332847,Leandro Paredes,285023_43922,Argentina,ARG,MF,486,5.15,405.0,95.0,39050.89
464533,Brian Gutierrez,285023_43911,Mexico,MEX,MF,487,5.15,334.0,112.0,24453.57
433724,Willy Semedo,285023_43850,Cabo Verde,CPV,MF,488,5.15,207.0,90.0,17802.43
409191,Nikola Vlasic,285023_43938,Croatia,CRO,MF,489,5.15,263.0,96.0,22011.41
482869,Jaouen Hadjam,285023_43843,Algeria,ALG,DF,490,5.14,158.0,77.0,13663.53
491244,Torbjorn Heggem,285023_43961,Norway,NOR,DF,491,5.14,475.0,141.0,51748.22
484270,Zaid Ismael,285023_43818,Iraq,IRQ,MF,492,5.13,243.0,58.0,16240.49
416051,Pedro Miguel,285023_43834,Qatar,QAT,DF,493,5.13,229.0,76.0,26501.54
430597,Gabriel Martinelli,285023_43924,Brazil,BRA,FW,494,5.11,216.0,87.0,18477.89
479294,Kaishu Sano,285023_43819,Japan,JPN,MF,495,5.11,411.0,114.0,34501.68
430671,Ismail Jakobs,285023_43879,Senegal,SEN,DF,496,5.11,384.0,141.0,29465.19
308322,Nicolas Tagliafico,285023_43922,Argentina,ARG,DF,497,5.1,353.0,120.0,31800.43
483505,David Moller Wolfe,285023_43961,Norway,NOR,DF,498,5.1,520.0,216.0,48590.19
523333,Ala Alhajji,285023_43835,Saudi Arabia,KSA,MF,499,5.08,98.0,33.0,5355.08
441341,Elisha Owusu,285023_43860,Ghana,GHA,MF,500,5.07,262.0,74.0,18829.07
201200,Cristiano Ronaldo,285023_43963,Portugal,POR,FW,501,5.07,330.0,153.0,41504.05
390238,Tyler Adams,285023_43921,USA,USA,MF,502,5.07,566.0,175.0,41838.77
379953,Leon Goretzka,285023_43948,Germany,GER,MF,503,5.06,140.0,49.0,12494.96
349342,Aziz Behich,285023_43976,Australia,AUS,DF,504,5.04,341.0,105.0,26853.33
430698,Houssem Aouar,285023_43843,Algeria,ALG,MF,505,5.03,253.0,83.0,21136.93
395212,Nelson Semedo,285023_43963,Portugal,POR,DF,506,5.02,196.0,79.0,16630.4
433092,Alexis Saelemaekers,285023_43935,Belgium,BEL,MF,507,5.01,141.0,64.0,12229.42
384752,Ruben Dias,285023_43963,Portugal,POR,DF,508,5.0,429.0,110.0,43585.96
430631,Nico Gonzalez,285023_43922,Argentina,ARG,MF,509,5.0,225.0,103.0,23733.97
506202,Bazoumana Toure,285023_43854,Côte d'Ivoire,CIV,FW,510,4.99,131.0,53.0,10594.52
430070,Ante Budimir,285023_43938,Croatia,CRO,FW,511,4.99,180.0,94.0,18722.29
482885,Elias Saad,285023_43888,Tunisia,TUN,FW,512,4.99,199.0,86.0,15480.51
448525,Ernest Nuamah,285023_43860,Ghana,GHA,FW,513,4.98,148.0,60.0,12051.38
483526,Tijjani Reijnders,285023_43960,Netherlands,NED,MF,514,4.97,286.0,95.0,23300.38
428882,Rodrigo De Paul,285023_43922,Argentina,ARG,MF,515,4.97,430.0,219.0,43341.18
402925,Nahuel Molina,285023_43922,Argentina,ARG,DF,516,4.96,435.0,187.0,43344.29
429095,Hamdy Fathy,285023_43855,Egypt,EGY,MF,517,4.96,328.0,96.0,27077.98
448189,Anthony Gordon,285023_43942,England,ENG,FW,518,4.96,384.0,189.0,36323.52
483516,Kristoffer Ajer,285023_43961,Norway,NOR,DF,519,4.95,480.0,150.0,54843.56
475036,Rayan,285023_43924,Brazil,BRA,FW,520,4.95,395.0,135.0,33427.25
511015,Nathaniel Brown,285023_43948,Germany,GER,DF,521,4.93,354.0,129.0,34794.69
463800,Carney Chukwuemeka,285023_43934,Austria,AUT,MF,522,4.93,160.0,58.0,11569.81
440748,Francis De Vries,285023_43978,New Zealand,NZL,DF,523,4.92,56.0,24.0,3921.77
486130,Habib Diarra,285023_43879,Senegal,SEN,MF,524,4.92,221.0,92.0,18234.36
385067,Boualem Khoukhi,285023_43834,Qatar,QAT,DF,525,4.92,226.0,62.0,25410.03
419062,Chris Richards,285023_43921,USA,USA,DF,526,4.91,486.0,97.0,42886.99
482874,Anis Hadj Moussa,285023_43843,Algeria,ALG,FW,527,4.9,151.0,60.0,12312.89
337389,Anthony Ralston,285023_43967,Scotland,SCO,DF,528,4.9,35.0,13.0,2807.5
425701,Johan Vasquez,285023_43911,Mexico,MEX,DF,529,4.88,449.0,132.0,41955.37
489732,Noni Madueke,285023_43942,England,ENG,FW,530,4.88,335.0,147.0,30578.18
441622,Jhon Lucumi,285023_43926,Colombia,COL,DF,531,4.87,350.0,115.0,43823.06
482974,Ivan Basic,285023_44037,Bosnia and Herzegovina,BIH,MF,532,4.87,270.0,63.0,22053.62
520066,Jose Canale,285023_43928,Paraguay,PAR,DF,533,4.87,123.0,37.0,17328.15
433147,Michel Aebischer,285023_43971,Switzerland,SUI,MF,534,4.86,321.0,117.0,21047.55
430759,Santiago Gimenez,285023_43911,Mexico,MEX,FW,535,4.86,140.0,40.0,11184.38
502945,Alexander Bernhardsson,285023_43970,Sweden,SWE,DF,536,4.85,268.0,90.0,25109.78
424047,Jeremy Antonisse,285023_1895293,Curaçao,CUW,FW,537,4.85,145.0,55.0,10361.23
430098,Lyndon Dykes,285023_43967,Scotland,SCO,FW,538,4.83,78.0,34.0,5899.41
405639,Amirhossein Hosseinzadeh,285023_43817,IR Iran,IRN,FW,539,4.82,47.0,17.0,3200.06
337232,Eric Davis,285023_43914,Panama,PAN,DF,540,4.82,30.0,18.0,1809.13
430100,Sasa Kalajdzic,285023_43934,Austria,AUT,FW,541,4.82,137.0,62.0,9643.92
477849,Helio Varela,285023_43850,Cabo Verde,CPV,MF,542,4.81,179.0,68.0,13847.35
403289,Takehiro Tomiyasu,285023_43819,Japan,JPN,DF,543,4.81,202.0,53.0,21029.22
400634,Edson Alvarez,285023_43911,Mexico,MEX,DF,544,4.8,342.0,104.0,28527.89
466624,Folarin Balogun,285023_43921,USA,USA,FW,545,4.78,329.0,183.0,34951.64
463234,Thapelo Maseko,285023_43883,South Africa,RSA,FW,546,4.77,299.0,159.0,27093.85
464865,El Hadji Malick Diouf,285023_43879,Senegal,SEN,DF,547,4.77,268.0,97.0,21779.39
498806,Mohamed Toure,285023_43976,Australia,AUS,FW,548,4.76,217.0,79.0,19508.03
284190,Hassan Alhaydos,285023_43834,Qatar,QAT,FW,549,4.75,147.0,43.0,8290.41
419672,Leo Ostigard,285023_43961,Norway,NOR,DF,550,4.75,165.0,45.0,18419.78
514166,Nathan Ngoy,285023_43935,Belgium,BEL,DF,551,4.75,353.0,112.0,37462.64
403293,Koki Ogawa,285023_43819,Japan,JPN,FW,552,4.72,78.0,29.0,5939.74
310116,Nicolas Otamendi,285023_43922,Argentina,ARG,DF,553,4.72,205.0,46.0,17382.7
416576,Alvaro Fidalgo,285023_43911,Mexico,MEX,MF,554,4.72,232.0,87.0,15056.33
394500,Johan Mojica,285023_43926,Colombia,COL,DF,555,4.7,474.0,198.0,43296.39
479316,Park Jinseob,285023_43822,Korea Republic,KOR,DF,556,4.68,64.0,13.0,4973.55
419177,William Saliba,285023_43946,France,FRA,DF,557,4.68,376.0,150.0,47121.31
448112,Zeki Amdouni,285023_43971,Switzerland,SUI,FW,558,4.68,125.0,40.0,11529.29
372342,Ismael Diaz,285023_43914,Panama,PAN,MF,559,4.67,83.0,37.0,6159.12
463746,Endrick,285023_43924,Brazil,BRA,FW,560,4.67,103.0,57.0,13958.58
389907,Salih Ozcan,285023_43972,Türkiye,TUR,MF,561,4.65,168.0,60.0,13200.62
423855,Eom Jisung,285023_43822,Korea Republic,KOR,MF,562,4.64,72.0,36.0,6234.99
485068,Igor Matanovic,285023_43938,Croatia,CRO,FW,563,4.63,164.0,73.0,12766.79
390525,Lee Jaesung,285023_43822,Korea Republic,KOR,MF,564,4.63,205.0,85.0,14542.7
419463,Yusuf Abdurisag,285023_43834,Qatar,QAT,FW,565,4.62,176.0,66.0,12292.36
419652,Erling Haaland,285023_43961,Norway,NOR,FW,566,4.61,375.0,172.0,49468.92
402985,Jordy Caicedo,285023_43927,Ecuador,ECU,FW,567,4.6,44.0,22.0,4108.67
336425,Cedric Bakambu,285023_20014,Congo DR,COD,FW,568,4.6,256.0,117.0,21517.52
369304,Hakan Calhanoglu,285023_43972,Türkiye,TUR,MF,569,4.59,319.0,72.0,24004.04
354861,Karim Boudiaf,285023_43834,Qatar,QAT,MF,570,4.59,205.0,30.0,13129.49
484045,Lawrence Shankland,285023_43967,Scotland,SCO,FW,571,4.59,258.0,70.0,21051.5
494351,Jonas Adjetey,285023_43860,Ghana,GHA,DF,572,4.59,260.0,87.0,26258.63
371958,Derek Cornelius,285023_43899,Canada,CAN,DF,573,4.58,368.0,106.0,33569.61
401470,Marcus Rashford,285023_43942,England,ENG,FW,574,4.57,232.0,117.0,22644.71
411226,Djibril Sow,285023_43971,Switzerland,SUI,MF,575,4.57,421.0,147.0,31183.47
400514,Ao Tanaka,285023_43819,Japan,JPN,MF,576,4.57,285.0,67.0,23492.09
300409,Edin Dzeko,285023_44037,Bosnia and Herzegovina,BIH,FW,577,4.56,201.0,57.0,19815.85
464055,Malo Gusto,285023_43946,France,FRA,DF,578,4.56,55.0,22.0,5482.73
371345,Odiljon Xamrobekov,285023_44005,Uzbekistan,UZB,MF,579,4.55,161.0,39.0,10324.03
229397,Lionel Messi,285023_43922,Argentina,ARG,FW,580,4.55,379.0,156.0,46140.01
484262,Marko Farji,285023_43818,Iraq,IRQ,FW,581,4.55,96.0,30.0,6975.47
466363,Jearl Margaritha,285023_1895293,Curaçao,CUW,FW,582,4.54,62.0,36.0,5685.6
369089,Thomas Partey,285023_43860,Ghana,GHA,MF,583,4.54,359.0,77.0,31028.86
485064,Niko Sigur,285023_43899,Canada,CAN,DF,584,4.53,265.0,75.0,17924.01
479080,Oston Urunov,285023_44005,Uzbekistan,UZB,MF,585,4.52,92.0,35.0,8454.44
514401,Prince Adu,285023_43860,Ghana,GHA,FW,586,4.51,70.0,31.0,6266.52
464133,Elye Wahi,285023_43854,Côte d'Ivoire,CIV,FW,587,4.51,154.0,63.0,13009.5
336088,Nathan Ake,285023_43960,Netherlands,NED,DF,588,4.51,136.0,49.0,18580.35
403083,Issa Diop,285023_43872,Morocco,MAR,DF,589,4.5,413.0,102.0,48036.09
390670,Cyle Larin,285023_43899,Canada,CAN,FW,590,4.5,216.0,96.0,20615.07
479086,Azizjon Ganiev,285023_44005,Uzbekistan,UZB,MF,591,4.49,216.0,96.0,15858.11
483961,Tomas Chory,285023_43995,Czechia,CZE,FW,592,4.49,55.0,28.0,4558.03
447855,Nico Williams,285023_43969,Spain,ESP,FW,593,4.49,101.0,64.0,8951.92
371393,Dostonbek Khamdamov,285023_44005,Uzbekistan,UZB,MF,594,4.48,184.0,63.0,13625.49
479781,Mohamed Hadj Mahmoud,285023_43888,Tunisia,TUN,MF,595,4.46,67.0,36.0,5920.56
464457,Ali Jasim,285023_43818,Iraq,IRQ,FW,596,4.46,252.0,92.0,15703.59
484065,Eren Elmali,285023_43972,Türkiye,TUR,DF,597,4.45,135.0,60.0,14528.21
401131,Michael Gregoritsch,285023_43934,Austria,AUT,FW,598,4.45,213.0,86.0,20132.08
482976,Amar Dedic,285023_44037,Bosnia and Herzegovina,BIH,DF,599,4.44,356.0,141.0,30604.3
423880,Lee Taeseok,285023_43822,Korea Republic,KOR,DF,600,4.44,151.0,68.0,13302.6
493970,Promise David,285023_43899,Canada,CAN,FW,601,4.43,79.0,41.0,9794.61
484092,Ismail Yuksek,285023_43972,Türkiye,TUR,MF,602,4.43,156.0,43.0,16925.98
356731,Raul Jimenez,285023_43911,Mexico,MEX,FW,603,4.43,295.0,141.0,32083.35
288961,Ehsan Hajisafi,285023_43817,IR Iran,IRN,DF,604,4.41,134.0,48.0,11464.24
402926,Gonzalo Montiel,285023_43922,Argentina,ARG,DF,605,4.41,218.0,61.0,16402.97
433072,Zeki Celik,285023_43972,Türkiye,TUR,DF,606,4.4,224.0,87.0,19112.83
502727,Johan Manzambi,285023_43971,Switzerland,SUI,MF,607,4.4,345.0,113.0,24380.51
486074,Can Uzun,285023_43972,Türkiye,TUR,FW,608,4.39,92.0,27.0,6108.16
407343,Ghislain Konan,285023_43854,Côte d'Ivoire,CIV,DF,609,4.39,323.0,120.0,29623.54
523215,Dominique Simon,285023_43908,Haiti,HAI,MF,610,4.37,150.0,36.0,7878.3
379886,Alireza Jahanbakhsh,285023_43817,IR Iran,IRN,MF,611,4.37,84.0,30.0,6517.05
484113,Ferdi Kadioglu,285023_43972,Türkiye,TUR,DF,612,4.36,218.0,101.0,19552.43
339510,Tim Ream,285023_43921,USA,USA,DF,613,4.36,432.0,109.0,38063.62
431202,Omar Alderete,285023_43928,Paraguay,PAR,DF,614,4.35,271.0,94.0,33031.77
402921,Lisandro Martinez,285023_43922,Argentina,ARG,DF,615,4.35,380.0,127.0,51232.0
494625,Marcus Holmgren Pedersen,285023_43961,Norway,NOR,DF,616,4.34,322.0,137.0,29767.17
433066,Donyell Malen,285023_43960,Netherlands,NED,FW,617,4.34,178.0,81.0,18907.07
483496,Julian Ryerson,285023_43961,Norway,NOR,FW,618,4.34,285.0,91.0,26275.25
441166,Jaroslav Zeleny,285023_43995,Czechia,CZE,DF,619,4.33,162.0,69.0,15481.55
483312,Isak Hien,285023_43970,Sweden,SWE,DF,620,4.32,173.0,69.0,22458.49
430518,Nawaf Bu Washl,285023_43835,Saudi Arabia,KSA,DF,621,4.31,105.0,56.0,10603.72
448364,Amadou Onana,285023_43935,Belgium,BEL,MF,622,4.31,146.0,44.0,13465.81
353251,Ahmed Alaaeldin,285023_43834,Qatar,QAT,FW,623,4.31,70.0,30.0,6052.91
495347,Deniz Gul,285023_43972,Türkiye,TUR,FW,624,4.28,43.0,22.0,5152.77
401712,Kieran Tierney,285023_43967,Scotland,SCO,DF,625,4.26,119.0,65.0,12307.0
486081,Lukas Cerv,285023_43995,Czechia,CZE,MF,626,4.24,204.0,53.0,18226.25
430387,Cho Guesung,285023_43822,Korea Republic,KOR,FW,627,4.22,37.0,22.0,4408.36
461177,Obed Vargas,285023_43911,Mexico,MEX,MF,628,4.22,181.0,47.0,10044.8
448140,Micky Van De Ven,285023_43960,Netherlands,NED,DF,629,4.22,245.0,92.0,27342.03
473113,Eberechi Eze,285023_43942,England,ENG,MF,630,4.21,206.0,73.0,16888.28
486150,Jerome Opoku,285023_43860,Ghana,GHA,DF,631,4.21,230.0,74.0,29365.82
441188,Kerem Akturkoglu,285023_43972,Türkiye,TUR,FW,632,4.21,147.0,73.0,15234.03
485677,Manu Kone,285023_43946,France,FRA,MF,633,4.21,483.0,96.0,39295.62
386387,Sultan Albrake,285023_43834,Qatar,QAT,DF,634,4.19,215.0,70.0,17683.33
448174,Marin Pongracic,285023_43938,Croatia,CRO,DF,635,4.19,280.0,102.0,28983.18
464906,Jakhongir Urozov,285023_44005,Uzbekistan,UZB,DF,636,4.19,125.0,39.0,11462.91
479553,Hussein Ali,285023_43818,Iraq,IRQ,DF,637,4.18,179.0,71.0,18211.32
463465,Joel Ordonez,285023_43927,Ecuador,ECU,DF,638,4.18,227.0,82.0,23576.79
479079,Khojiakbar Alijonov,285023_44005,Uzbekistan,UZB,DF,639,4.17,228.0,87.0,16085.82
489550,Husam Abudahab,285023_43820,Jordan,JOR,DF,640,4.16,206.0,75.0,19848.59
486268,Emmanuel Agbadou,285023_43854,Côte d'Ivoire,CIV,DF,641,4.16,250.0,72.0,28516.79
368860,Lucas Digne,285023_43946,France,FRA,DF,642,4.15,415.0,153.0,39523.66
390541,Shogo Taniguchi,285023_43819,Japan,JPN,DF,643,4.15,189.0,56.0,24756.98
407022,Karim Hafez,285023_43855,Egypt,EGY,DF,644,4.13,252.0,76.0,20427.22
431196,Cristian Romero,285023_43922,Argentina,ARG,DF,645,4.13,263.0,72.0,41848.49
434025,Zaid Tahseen,285023_43818,Iraq,IRQ,DF,646,4.12,179.0,49.0,16808.01
423941,Nathan Saliba,285023_43899,Canada,CAN,MF,647,4.12,386.0,122.0,23647.54
431781,Jean Kevin Duverne,285023_43908,Haiti,HAI,DF,648,4.12,209.0,82.0,19174.4
441167,Tomas Holes,285023_43995,Czechia,CZE,DF,649,4.11,203.0,58.0,17483.14
406231,Yunus Akgun,285023_43972,Türkiye,TUR,FW,650,4.11,101.0,52.0,10803.37
418747,Tomas Rodriguez,285023_43914,Panama,PAN,FW,651,4.09,75.0,32.0,6034.0
433367,Omar Rekik,285023_43888,Tunisia,TUN,DF,652,4.08,199.0,66.0,20477.26
475260,Behruzjon Karimov,285023_44005,Uzbekistan,UZB,DF,653,4.08,233.0,107.0,20671.11
441179,Merih Demiral,285023_43972,Türkiye,TUR,DF,654,4.05,153.0,57.0,21211.19
405755,Jaminton Campaz,285023_43926,Colombia,COL,FW,655,4.05,143.0,67.0,10645.86
401448,Denis Zakaria,285023_43971,Switzerland,SUI,MF,656,4.05,393.0,168.0,39537.36
430144,Pedro Porro,285023_43969,Spain,ESP,DF,657,4.03,433.0,201.0,41384.68
480310,Jiovany Ramos,285023_43914,Panama,PAN,DF,658,3.98,205.0,63.0,18498.83
395186,Aymen Hussein,285023_43818,Iraq,IRQ,FW,659,3.97,126.0,54.0,12557.87
418963,Facundo Medina,285023_43922,Argentina,ARG,DF,660,3.96,330.0,104.0,29270.89
401023,Joshua Brenet,285023_1895293,Curaçao,CUW,DF,661,3.96,191.0,97.0,19154.29
448607,Chadi Riad,285023_43872,Morocco,MAR,DF,662,3.94,393.0,99.0,38595.32
390534,Hossein Kanani,285023_43817,IR Iran,IRN,DF,663,3.94,123.0,27.0,14749.2
418535,Joao Felix,285023_43963,Portugal,POR,FW,664,3.94,276.0,94.0,23784.61
441259,Liam Millar,285023_43899,Canada,CAN,MF,665,3.93,243.0,114.0,19176.61
430477,Ahmed Fatouh,285023_43855,Egypt,EGY,DF,666,3.93,408.0,166.0,32856.27
441242,Cesar Blackman,285023_43914,Panama,PAN,DF,667,3.91,180.0,64.0,18333.59
494025,Matias Fernandez Pardo,285023_43935,Belgium,BEL,FW,668,3.91,83.0,52.0,7102.68
337251,Cecilio Waterman,285023_43914,Panama,PAN,FW,669,3.89,82.0,34.0,8772.9
359634,Grant Hanley,285023_43967,Scotland,SCO,DF,670,3.88,173.0,45.0,19774.95
431698,Jurien Gaari,285023_1895293,Curaçao,CUW,DF,671,3.83,151.0,71.0,17250.25
479042,Abdulla Abdullaev,285023_44005,Uzbekistan,UZB,DF,672,3.82,191.0,57.0,19761.96
394456,Fabinho,285023_43924,Brazil,BRA,MF,673,3.79,117.0,36.0,9907.51
424071,Anass Salah Eddine,285023_43872,Morocco,MAR,DF,674,3.78,201.0,77.0,22567.1
448505,Saleh Hardani,285023_43817,IR Iran,IRN,DF,675,3.78,105.0,37.0,10101.64
510991,Ayoub Aloui,285023_43834,Qatar,QAT,DF,676,3.76,170.0,55.0,15912.29
503047,Besfort Zeneli,285023_43970,Sweden,SWE,MF,677,3.75,137.0,51.0,8630.22
518200,Tete Yengi,285023_43976,Australia,AUS,FW,678,3.74,59.0,20.0,4138.21
404319,Ajdin Hrustic,285023_43976,Australia,AUS,FW,679,3.74,183.0,58.0,11460.39
403094,Jean Philippe Mateta,285023_43946,France,FRA,FW,680,3.74,44.0,23.0,4718.46
504193,Tshepang Moremi,285023_43883,South Africa,RSA,FW,681,3.72,67.0,41.0,5585.39
433795,Mattias Svanberg,285023_43970,Sweden,SWE,MF,682,3.67,49.0,15.0,3157.11
448128,Charles Pickel,285023_20014,Congo DR,COD,MF,683,3.67,77.0,35.0,5540.28
448153,Noa Lang,285023_43960,Netherlands,NED,FW,684,3.65,35.0,12.0,2122.19
396158,Rebin Sulaka,285023_43818,Iraq,IRQ,DF,685,3.63,41.0,15.0,4423.46
448104,Cedric Itten,285023_43971,Switzerland,SUI,FW,686,3.63,89.0,33.0,7441.56
464897,Sherzod Esanov,285023_44005,Uzbekistan,UZB,MF,687,3.6,15.0,6.0,657.16
358122,Thomas Meunier,285023_43935,Belgium,BEL,DF,688,3.58,363.0,157.0,27147.57
463282,Alexander Prass,285023_43934,Austria,AUT,MF,689,3.55,61.0,28.0,4686.43
369434,John Stones,285023_43942,England,ENG,DF,690,3.55,247.0,65.0,25655.73
512132,Adil Boulbina,285023_43843,Algeria,ALG,FW,691,3.53,54.0,21.0,3442.77
430657,David Raum,285023_43948,Germany,GER,DF,692,3.53,198.0,85.0,13697.63
373344,Garry Rodrigues,285023_43850,Cabo Verde,CPV,MF,693,3.53,123.0,50.0,10160.29
478364,Justin Kluivert,285023_43960,Netherlands,NED,MF,694,3.51,60.0,20.0,3868.51
477835,Simon Banza,285023_20014,Congo DR,COD,FW,695,3.47,70.0,23.0,5130.52
228912,Manuel Neuer,285023_43948,Germany,GER,GK,696,3.47,82.0,19.0,25681.69
494313,Yannick Semedo,285023_43850,Cabo Verde,CPV,MF,697,3.45,75.0,30.0,5295.67
448120,Ardon Jashari,285023_43971,Switzerland,SUI,MF,698,3.45,158.0,53.0,10276.82
430450,Jacob Italiano,285023_43976,Australia,AUS,DF,699,3.45,279.0,121.0,20985.37
385248,Florian Grillitsch,285023_43934,Austria,AUT,MF,700,3.44,142.0,41.0,11799.4
441317,Theo Bongonda,285023_20014,Congo DR,COD,MF,701,3.44,55.0,24.0,5477.05
441135,Jesper Karlstrom,285023_43970,Sweden,SWE,MF,702,3.44,199.0,48.0,16846.98
466585,Moise Bombito,285023_43899,Canada,CAN,DF,703,3.44,212.0,72.0,21226.71
489523,Armin Gigovic,285023_44037,Bosnia and Herzegovina,BIH,MF,704,3.43,142.0,62.0,10900.97
411301,Angus Gunn,285023_43967,Scotland,SCO,GK,705,3.43,29.0,6.0,17506.02
484859,Quinten Timber,285023_43960,Netherlands,NED,MF,706,3.41,96.0,29.0,7777.13
494531,Orlando Gill,285023_43928,Paraguay,PAR,GK,707,3.4,49.0,5.0,31439.42
463288,Phillip Mwene,285023_43934,Austria,AUT,DF,708,3.4,189.0,76.0,17929.88
371739,Alexander Schlager,285023_43934,Austria,AUT,GK,709,3.4,81.0,20.0,23367.49
448107,Gregor Kobel,285023_43971,Switzerland,SUI,GK,710,3.39,82.0,13.0,38006.08
491166,Nishan Velupillay,285023_43976,Australia,AUS,FW,711,3.37,140.0,53.0,9830.13
405175,Seko Fofana,285023_43854,Côte d'Ivoire,CIV,MF,712,3.37,168.0,54.0,11627.71
430658,Waldemar Anton,285023_43948,Germany,GER,DF,713,3.37,98.0,35.0,7334.85
336022,Jordan Pickford,285023_43942,England,ENG,GK,714,3.35,105.0,26.0,36148.96
430753,Unai Simon,285023_43969,Spain,ESP,GK,715,3.35,111.0,35.0,34337.0
389754,Petar Musa,285023_43938,Croatia,CRO,FW,716,3.35,160.0,61.0,13217.92
389886,Dzenis Burnic,285023_44037,Bosnia and Herzegovina,BIH,MF,717,3.35,37.0,11.0,3073.49
510989,Brian Cipenga,285023_20014,Congo DR,COD,FW,718,3.34,210.0,112.0,17763.24
463286,Patrick Wimmer,285023_43934,Austria,AUT,FW,719,3.34,54.0,23.0,4379.3
505112,Gessime Yassine,285023_43872,Morocco,MAR,MF,720,3.33,121.0,43.0,11281.33
448523,Kamaldeen Sulemana,285023_43860,Ghana,GHA,FW,721,3.32,172.0,75.0,14795.98
